#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.171754E+00   0.125956E+07   0.125222E+07  -0.122060E+01  -0.107136E+01   0.000000E+00   0.125841E+07   0.125841E+07   0.125841E+07  -0.297360E-01   0.652337E+06   0.652291E+06   0.907922E-01
   0.172664E+00   0.125191E+07   0.124470E+07  -0.335263E+00  -0.105366E+01   0.000000E+00   0.125078E+07   0.125078E+07   0.125078E+07  -0.295557E-01   0.648381E+06   0.648336E+06   0.881920E-01
   0.173575E+00   0.124449E+07   0.123741E+07  -0.381491E+00  -0.103646E+01   0.000000E+00   0.124338E+07   0.124338E+07   0.124338E+07  -0.293809E-01   0.644546E+06   0.644502E+06   0.855554E-01
   0.174485E+00   0.123729E+07   0.123034E+07  -0.303838E-01  -0.101975E+01   0.000000E+00   0.123620E+07   0.123620E+07   0.123620E+07  -0.292112E-01   0.640822E+06   0.640779E+06   0.828980E-01
   0.175396E+00   0.123028E+07   0.122346E+07  -0.587751E+00  -0.100348E+01   0.000000E+00   0.122921E+07   0.122921E+07   0.122921E+07  -0.290461E-01   0.637201E+06   0.637158E+06   0.802355E-01
   0.176306E+00   0.122345E+07   0.121677E+07  -0.194580E+00  -0.987642E+00   0.000000E+00   0.122241E+07   0.122241E+07   0.122240E+07  -0.288852E-01   0.633672E+06   0.633630E+06   0.775827E-01
   0.177217E+00   0.121678E+07   0.121024E+07  -0.946844E-01  -0.972202E+00   0.000000E+00   0.121576E+07   0.121576E+07   0.121576E+07  -0.287281E-01   0.630225E+06   0.630185E+06   0.749542E-01
   0.178127E+00   0.121025E+07   0.120385E+07   0.547783E-01  -0.957137E+00   0.000000E+00   0.120925E+07   0.120925E+07   0.120925E+07  -0.285744E-01   0.626852E+06   0.626814E+06   0.723637E-01
   0.179037E+00   0.120385E+07   0.119758E+07   0.240853E+00  -0.942424E+00   0.000000E+00   0.120287E+07   0.120287E+07   0.120287E+07  -0.284235E-01   0.623543E+06   0.623506E+06   0.698244E-01
   0.179948E+00   0.119755E+07   0.119142E+07  -0.889438E+00  -0.928040E+00   0.000000E+00   0.119659E+07   0.119659E+07   0.119659E+07  -0.282752E-01   0.620288E+06   0.620252E+06   0.673485E-01
   0.180858E+00   0.119134E+07   0.118534E+07  -0.456642E+00  -0.913963E+00   0.000000E+00   0.119040E+07   0.119040E+07   0.119040E+07  -0.281289E-01   0.617078E+06   0.617043E+06   0.649472E-01
   0.181769E+00   0.118519E+07   0.117933E+07  -0.456557E+00  -0.900175E+00   0.000000E+00   0.118428E+07   0.118428E+07   0.118427E+07  -0.279842E-01   0.613905E+06   0.613871E+06   0.626310E-01
   0.182679E+00   0.117910E+07   0.117336E+07  -0.244360E+00  -0.886656E+00   0.000000E+00   0.117821E+07   0.117821E+07   0.117821E+07  -0.278408E-01   0.610759E+06   0.610725E+06   0.604094E-01
   0.183590E+00   0.117305E+07   0.116744E+07  -0.682584E+00  -0.873387E+00   0.000000E+00   0.117218E+07   0.117218E+07   0.117217E+07  -0.276983E-01   0.607632E+06   0.607600E+06   0.582906E-01
   0.184500E+00   0.116703E+07   0.116153E+07  -0.139578E+01  -0.860353E+00   0.000000E+00   0.116617E+07   0.116617E+07   0.116616E+07  -0.275563E-01   0.604516E+06   0.604485E+06   0.562820E-01
   0.185411E+00   0.116101E+07   0.115562E+07  -0.605114E-01  -0.847539E+00   0.000000E+00   0.116016E+07   0.116016E+07   0.116016E+07  -0.274144E-01   0.601405E+06   0.601375E+06   0.543897E-01
   0.186321E+00   0.115498E+07   0.114971E+07  -0.273253E+00  -0.834929E+00   0.000000E+00   0.115416E+07   0.115416E+07   0.115416E+07  -0.272725E-01   0.598291E+06   0.598262E+06   0.526190E-01
   0.187231E+00   0.114894E+07   0.114377E+07  -0.279357E+00  -0.822512E+00   0.000000E+00   0.114813E+07   0.114813E+07   0.114813E+07  -0.271302E-01   0.595169E+06   0.595140E+06   0.509738E-01
   0.188142E+00   0.114288E+07   0.113780E+07  -0.437453E+00  -0.810276E+00   0.000000E+00   0.114208E+07   0.114208E+07   0.114208E+07  -0.269872E-01   0.592031E+06   0.592004E+06   0.494570E-01
   0.189052E+00   0.113677E+07   0.113178E+07  -0.466134E+00  -0.798211E+00   0.000000E+00   0.113599E+07   0.113599E+07   0.113599E+07  -0.268433E-01   0.588875E+06   0.588848E+06   0.480706E-01
   0.189963E+00   0.113063E+07   0.112571E+07   0.368296E+00  -0.786307E+00   0.000000E+00   0.112986E+07   0.112986E+07   0.112986E+07  -0.266983E-01   0.585694E+06   0.585668E+06   0.468153E-01
   0.190873E+00   0.112442E+07   0.111959E+07  -0.334056E+00  -0.774557E+00   0.000000E+00   0.112367E+07   0.112367E+07   0.112367E+07  -0.265521E-01   0.582486E+06   0.582460E+06   0.456911E-01
   0.191784E+00   0.111817E+07   0.111340E+07  -0.202982E+00  -0.762953E+00   0.000000E+00   0.111742E+07   0.111742E+07   0.111742E+07  -0.264044E-01   0.579247E+06   0.579221E+06   0.446967E-01
   0.192694E+00   0.111184E+07   0.110714E+07  -0.596063E+00  -0.751491E+00   0.000000E+00   0.111111E+07   0.111111E+07   0.111111E+07  -0.262552E-01   0.575974E+06   0.575949E+06   0.438300E-01
   0.193605E+00   0.110546E+07   0.110080E+07  -0.650215E+00  -0.740164E+00   0.000000E+00   0.110473E+07   0.110473E+07   0.110473E+07  -0.261045E-01   0.572667E+06   0.572642E+06   0.430883E-01
   0.194515E+00   0.109900E+07   0.109439E+07  -0.750176E-01  -0.728970E+00   0.000000E+00   0.109828E+07   0.109828E+07   0.109828E+07  -0.259521E-01   0.569323E+06   0.569299E+06   0.424676E-01
   0.195425E+00   0.109247E+07   0.108790E+07  -0.611223E+00  -0.717905E+00   0.000000E+00   0.109176E+07   0.109176E+07   0.109175E+07  -0.257980E-01   0.565943E+06   0.565918E+06   0.419634E-01
   0.196336E+00   0.108587E+07   0.108133E+07  -0.517103E+00  -0.706968E+00   0.000000E+00   0.108516E+07   0.108516E+07   0.108516E+07  -0.256422E-01   0.562526E+06   0.562501E+06   0.415706E-01
   0.197246E+00   0.107921E+07   0.107469E+07  -0.843936E+00  -0.696157E+00   0.000000E+00   0.107850E+07   0.107850E+07   0.107850E+07  -0.254848E-01   0.559072E+06   0.559048E+06   0.412834E-01
   0.198157E+00   0.107248E+07   0.106798E+07  -0.110440E+00  -0.685471E+00   0.000000E+00   0.107177E+07   0.107177E+07   0.107177E+07  -0.253258E-01   0.555584E+06   0.555560E+06   0.410952E-01
   0.199067E+00   0.106568E+07   0.106120E+07   0.227514E+00  -0.674910E+00   0.000000E+00   0.106498E+07   0.106498E+07   0.106498E+07  -0.251653E-01   0.552063E+06   0.552039E+06   0.409994E-01
   0.199978E+00   0.105883E+07   0.105435E+07  -0.496915E+00  -0.664476E+00   0.000000E+00   0.105813E+07   0.105813E+07   0.105813E+07  -0.250033E-01   0.548511E+06   0.548486E+06   0.409885E-01
   0.200888E+00   0.105192E+07   0.104745E+07  -0.158706E+00  -0.654169E+00   0.000000E+00   0.105122E+07   0.105122E+07   0.105122E+07  -0.248401E-01   0.544930E+06   0.544906E+06   0.410549E-01
   0.201799E+00   0.104497E+07   0.104049E+07  -0.176828E+00  -0.643991E+00   0.000000E+00   0.104426E+07   0.104426E+07   0.104426E+07  -0.246758E-01   0.541325E+06   0.541300E+06   0.411909E-01
   0.202709E+00   0.103797E+07   0.103348E+07   0.329024E+00  -0.633943E+00   0.000000E+00   0.103727E+07   0.103727E+07   0.103727E+07  -0.245104E-01   0.537698E+06   0.537672E+06   0.413882E-01
   0.203620E+00   0.103094E+07   0.102644E+07  -0.117896E+00  -0.624028E+00   0.000000E+00   0.103024E+07   0.103024E+07   0.103023E+07  -0.243443E-01   0.534053E+06   0.534027E+06   0.416388E-01
   0.204530E+00   0.102388E+07   0.101937E+07  -0.583425E+00  -0.614248E+00   0.000000E+00   0.102318E+07   0.102318E+07   0.102318E+07  -0.241775E-01   0.530394E+06   0.530368E+06   0.419343E-01
   0.205440E+00   0.101681E+07   0.101228E+07  -0.122565E+00  -0.604606E+00   0.000000E+00   0.101610E+07   0.101610E+07   0.101610E+07  -0.240103E-01   0.526726E+06   0.526700E+06   0.422666E-01
   0.206351E+00   0.100973E+07   0.100517E+07  -0.407345E+00  -0.595104E+00   0.000000E+00   0.100902E+07   0.100902E+07   0.100901E+07  -0.238428E-01   0.523053E+06   0.523026E+06   0.426274E-01
   0.207261E+00   0.100265E+07   0.998068E+06  -0.665693E-01  -0.585746E+00   0.000000E+00   0.100193E+07   0.100193E+07   0.100193E+07  -0.236754E-01   0.519380E+06   0.519353E+06   0.430088E-01
   0.208172E+00   0.995573E+06   0.990970E+06  -0.392088E+00  -0.576533E+00   0.000000E+00   0.994853E+06   0.994853E+06   0.994852E+06  -0.235082E-01   0.515711E+06   0.515684E+06   0.434030E-01
   0.209082E+00   0.988519E+06   0.983889E+06  -0.462432E+00  -0.567469E+00   0.000000E+00   0.987795E+06   0.987795E+06   0.987794E+06  -0.233414E-01   0.512053E+06   0.512025E+06   0.438024E-01
   0.209993E+00   0.981493E+06   0.976836E+06  -0.122999E+00  -0.558556E+00   0.000000E+00   0.980764E+06   0.980764E+06   0.980764E+06  -0.231753E-01   0.508408E+06   0.508381E+06   0.441997E-01
   0.210903E+00   0.974505E+06   0.969820E+06  -0.876215E-01  -0.549797E+00   0.000000E+00   0.973772E+06   0.973772E+06   0.973771E+06  -0.230100E-01   0.504784E+06   0.504755E+06   0.445880E-01
   0.211814E+00   0.967563E+06   0.962851E+06   0.319077E+00  -0.541193E+00   0.000000E+00   0.966826E+06   0.966826E+06   0.966825E+06  -0.228459E-01   0.501183E+06   0.501154E+06   0.449609E-01
   0.212724E+00   0.960677E+06   0.955938E+06  -0.249131E+00  -0.532747E+00   0.000000E+00   0.959935E+06   0.959935E+06   0.959935E+06  -0.226831E-01   0.497611E+06   0.497582E+06   0.453122E-01
   0.213634E+00   0.953855E+06   0.949090E+06  -0.118809E+00  -0.524461E+00   0.000000E+00   0.953109E+06   0.953109E+06   0.953109E+06  -0.225218E-01   0.494073E+06   0.494044E+06   0.456363E-01
   0.214545E+00   0.947106E+06   0.942316E+06   0.188433E+00  -0.516335E+00   0.000000E+00   0.946356E+06   0.946356E+06   0.946356E+06  -0.223622E-01   0.490572E+06   0.490543E+06   0.459281E-01
   0.215455E+00   0.940437E+06   0.935625E+06   0.134271E+00  -0.508372E+00   0.000000E+00   0.939684E+06   0.939684E+06   0.939684E+06  -0.222046E-01   0.487114E+06   0.487084E+06   0.461828E-01
   0.216366E+00   0.933857E+06   0.929025E+06  -0.211870E-02  -0.500571E+00   0.000000E+00   0.933101E+06   0.933101E+06   0.933100E+06  -0.220490E-01   0.483701E+06   0.483671E+06   0.463964E-01
   0.219213E+00   0.913924E+06   0.909045E+06  -0.212836E+00  -0.477235E+00   0.000000E+00   0.913160E+06   0.913160E+06   0.913160E+06  -0.215778E-01   0.473365E+06   0.473334E+06   0.467625E-01
   0.222097E+00   0.894853E+06   0.889960E+06  -0.207930E+00  -0.455210E+00   0.000000E+00   0.894087E+06   0.894087E+06   0.894086E+06  -0.211271E-01   0.463478E+06   0.463446E+06   0.466141E-01
   0.225019E+00   0.876804E+06   0.871934E+06   0.290681E-01  -0.434514E+00   0.000000E+00   0.876042E+06   0.876042E+06   0.876041E+06  -0.207007E-01   0.454123E+06   0.454092E+06   0.459050E-01
   0.227980E+00   0.859871E+06   0.855065E+06  -0.115037E+00  -0.415124E+00   0.000000E+00   0.859119E+06   0.859119E+06   0.859119E+06  -0.203008E-01   0.445351E+06   0.445320E+06   0.446386E-01
   0.230980E+00   0.844077E+06   0.839374E+06  -0.203607E+00  -0.396984E+00   0.000000E+00   0.843341E+06   0.843341E+06   0.843341E+06  -0.199280E-01   0.437172E+06   0.437142E+06   0.428657E-01
   0.234019E+00   0.829370E+06   0.824804E+06   0.228903E+00  -0.380004E+00   0.000000E+00   0.828655E+06   0.828655E+06   0.828655E+06  -0.195810E-01   0.429559E+06   0.429530E+06   0.406789E-01
   0.237098E+00   0.815626E+06   0.811225E+06  -0.395990E+00  -0.364069E+00   0.000000E+00   0.814937E+06   0.814937E+06   0.814937E+06  -0.192568E-01   0.422448E+06   0.422420E+06   0.382032E-01
   0.240218E+00   0.802665E+06   0.798448E+06  -0.798046E-02  -0.349044E+00   0.000000E+00   0.802005E+06   0.802005E+06   0.802005E+06  -0.189512E-01   0.415744E+06   0.415718E+06   0.355837E-01
   0.243378E+00   0.790266E+06   0.786239E+06  -0.670218E-01  -0.334791E+00   0.000000E+00   0.789635E+06   0.789635E+06   0.789635E+06  -0.186589E-01   0.409331E+06   0.409307E+06   0.329724E-01
   0.246581E+00   0.778184E+06   0.774343E+06  -0.940954E-01  -0.321172E+00   0.000000E+00   0.777583E+06   0.777583E+06   0.777582E+06  -0.183741E-01   0.403083E+06   0.403061E+06   0.305136E-01
   0.249825E+00   0.766178E+06   0.762510E+06  -0.220074E+00  -0.308063E+00   0.000000E+00   0.765604E+06   0.765604E+06   0.765604E+06  -0.180911E-01   0.396874E+06   0.396852E+06   0.283311E-01
   0.253112E+00   0.754032E+06   0.750513E+06  -0.556242E-01  -0.295361E+00   0.000000E+00   0.753482E+06   0.753482E+06   0.753481E+06  -0.178046E-01   0.390590E+06   0.390569E+06   0.265171E-01
   0.256443E+00   0.741577E+06   0.738177E+06  -0.121620E+00  -0.282989E+00   0.000000E+00   0.741045E+06   0.741045E+06   0.741044E+06  -0.175107E-01   0.384142E+06   0.384123E+06   0.251245E-01
   0.259817E+00   0.728704E+06   0.725390E+06  -0.670223E-01  -0.270902E+00   0.000000E+00   0.728185E+06   0.728185E+06   0.728185E+06  -0.172069E-01   0.377476E+06   0.377457E+06   0.241630E-01
   0.263235E+00   0.715376E+06   0.712116E+06  -0.130966E+00  -0.259085E+00   0.000000E+00   0.714866E+06   0.714866E+06   0.714866E+06  -0.168921E-01   0.370572E+06   0.370553E+06   0.236007E-01
   0.266699E+00   0.701633E+06   0.698398E+06   0.476717E-01  -0.247548E+00   0.000000E+00   0.701127E+06   0.701127E+06   0.701126E+06  -0.165675E-01   0.363450E+06   0.363431E+06   0.233685E-01
   0.270208E+00   0.687579E+06   0.684348E+06  -0.527297E-01  -0.236327E+00   0.000000E+00   0.687074E+06   0.687074E+06   0.687073E+06  -0.162354E-01   0.356165E+06   0.356146E+06   0.233700E-01
   0.273764E+00   0.673376E+06   0.670133E+06   0.861593E-01  -0.225469E+00   0.000000E+00   0.672868E+06   0.672868E+06   0.672868E+06  -0.158997E-01   0.348801E+06   0.348782E+06   0.234927E-01
   0.277366E+00   0.659215E+06   0.655957E+06   0.231418E-01  -0.215029E+00   0.000000E+00   0.658706E+06   0.658706E+06   0.658705E+06  -0.155651E-01   0.341460E+06   0.341440E+06   0.236221E-01
   0.281015E+00   0.645303E+06   0.642034E+06  -0.527456E-01  -0.205055E+00   0.000000E+00   0.644791E+06   0.644791E+06   0.644791E+06  -0.152363E-01   0.334247E+06   0.334227E+06   0.236544E-01
   0.284713E+00   0.631825E+06   0.628560E+06   0.375401E-01  -0.195589E+00   0.000000E+00   0.631314E+06   0.631314E+06   0.631314E+06  -0.149178E-01   0.327261E+06   0.327241E+06   0.235083E-01
   0.288459E+00   0.618934E+06   0.615691E+06  -0.113833E+00  -0.186652E+00   0.000000E+00   0.618426E+06   0.618426E+06   0.618426E+06  -0.146133E-01   0.320580E+06   0.320560E+06   0.231337E-01
   0.292254E+00   0.606722E+06   0.603523E+06  -0.552372E-01  -0.178247E+00   0.000000E+00   0.606222E+06   0.606222E+06   0.606221E+06  -0.143249E-01   0.314253E+06   0.314234E+06   0.225156E-01
   0.296100E+00   0.595216E+06   0.592084E+06  -0.518446E-01  -0.170355E+00   0.000000E+00   0.594726E+06   0.594726E+06   0.594726E+06  -0.140532E-01   0.308294E+06   0.308275E+06   0.216741E-01
   0.299996E+00   0.584373E+06   0.581327E+06   0.143492E-01  -0.162936E+00   0.000000E+00   0.583896E+06   0.583896E+06   0.583896E+06  -0.137974E-01   0.302680E+06   0.302662E+06   0.206596E-01
   0.303943E+00   0.574091E+06   0.571144E+06  -0.329744E-01  -0.155941E+00   0.000000E+00   0.573630E+06   0.573630E+06   0.573630E+06  -0.135548E-01   0.297359E+06   0.297341E+06   0.195437E-01
   0.307942E+00   0.564223E+06   0.561380E+06  -0.357701E-01  -0.149307E+00   0.000000E+00   0.563778E+06   0.563778E+06   0.563778E+06  -0.133220E-01   0.292251E+06   0.292234E+06   0.184086E-01
   0.311994E+00   0.554598E+06   0.551858E+06  -0.133067E+00  -0.142975E+00   0.000000E+00   0.554169E+06   0.554169E+06   0.554169E+06  -0.130949E-01   0.287270E+06   0.287254E+06   0.173340E-01
   0.316099E+00   0.545050E+06   0.542404E+06  -0.502168E-01  -0.136889E+00   0.000000E+00   0.544636E+06   0.544636E+06   0.544636E+06  -0.128696E-01   0.282328E+06   0.282313E+06   0.163865E-01
   0.320258E+00   0.535440E+06   0.532873E+06  -0.710457E-01  -0.131006E+00   0.000000E+00   0.535038E+06   0.535038E+06   0.535038E+06  -0.126428E-01   0.277353E+06   0.277338E+06   0.156100E-01
   0.324472E+00   0.525675E+06   0.523171E+06  -0.251631E-01  -0.125299E+00   0.000000E+00   0.525283E+06   0.525283E+06   0.525283E+06  -0.124123E-01   0.272296E+06   0.272282E+06   0.150213E-01
   0.328741E+00   0.515723E+06   0.513263E+06   0.146656E-01  -0.119754E+00   0.000000E+00   0.515338E+06   0.515338E+06   0.515338E+06  -0.121773E-01   0.267141E+06   0.267126E+06   0.146087E-01
   0.333067E+00   0.505610E+06   0.503179E+06  -0.424804E-01  -0.114376E+00   0.000000E+00   0.505229E+06   0.505229E+06   0.505229E+06  -0.119385E-01   0.261901E+06   0.261886E+06   0.143367E-01
   0.337449E+00   0.495416E+06   0.493004E+06  -0.628676E-01  -0.109177E+00   0.000000E+00   0.495038E+06   0.495038E+06   0.495038E+06  -0.116977E-01   0.256618E+06   0.256604E+06   0.141528E-01
   0.341889E+00   0.485257E+06   0.482860E+06  -0.147691E-01  -0.104177E+00   0.000000E+00   0.484882E+06   0.484882E+06   0.484881E+06  -0.114577E-01   0.251353E+06   0.251339E+06   0.139978E-01
   0.346388E+00   0.475262E+06   0.472882E+06   0.292944E-01  -0.993979E-01   0.000000E+00   0.474890E+06   0.474890E+06   0.474890E+06  -0.112215E-01   0.246173E+06   0.246159E+06   0.138165E-01
   0.350945E+00   0.465552E+06   0.463194E+06  -0.226986E-01  -0.948538E-01   0.000000E+00   0.465183E+06   0.465183E+06   0.465183E+06  -0.109922E-01   0.241142E+06   0.241127E+06   0.135663E-01
   0.355563E+00   0.456213E+06   0.453887E+06  -0.744079E-02  -0.905520E-01   0.000000E+00   0.455849E+06   0.455849E+06   0.455849E+06  -0.107716E-01   0.236303E+06   0.236289E+06   0.132244E-01
   0.360241E+00   0.447286E+06   0.445005E+06  -0.380648E-01  -0.864892E-01   0.000000E+00   0.446929E+06   0.446929E+06   0.446929E+06  -0.105608E-01   0.231679E+06   0.231666E+06   0.127894E-01
   0.364981E+00   0.438762E+06   0.436534E+06   0.344721E-02  -0.826517E-01   0.000000E+00   0.438413E+06   0.438413E+06   0.438413E+06  -0.103596E-01   0.227265E+06   0.227251E+06   0.122803E-01
   0.369784E+00   0.430582E+06   0.428414E+06   0.430867E-03  -0.790183E-01   0.000000E+00   0.430243E+06   0.430243E+06   0.430243E+06  -0.101666E-01   0.223029E+06   0.223016E+06   0.117304E-01
   0.374649E+00   0.422658E+06   0.420552E+06  -0.187368E-01  -0.755629E-01   0.000000E+00   0.422328E+06   0.422328E+06   0.422328E+06  -0.997952E-02   0.218926E+06   0.218914E+06   0.111795E-01
   0.379579E+00   0.414885E+06   0.412839E+06  -0.445171E-01  -0.722598E-01   0.000000E+00   0.414565E+06   0.414565E+06   0.414565E+06  -0.979609E-02   0.214902E+06   0.214890E+06   0.106655E-01
   0.384573E+00   0.407172E+06   0.405180E+06  -0.325696E-01  -0.690868E-01   0.000000E+00   0.406860E+06   0.406860E+06   0.406860E+06  -0.961403E-02   0.210908E+06   0.210896E+06   0.102163E-01
   0.389633E+00   0.399452E+06   0.397506E+06   0.542916E-02  -0.660281E-01   0.000000E+00   0.399148E+06   0.399148E+06   0.399148E+06  -0.943178E-02   0.206910E+06   0.206899E+06   0.984521E-02
   0.394760E+00   0.391700E+06   0.389790E+06  -0.253306E-01  -0.630758E-01   0.000000E+00   0.391401E+06   0.391401E+06   0.391401E+06  -0.924872E-02   0.202894E+06   0.202883E+06   0.954931E-02
   0.399954E+00   0.383929E+06   0.382049E+06  -0.247534E-01  -0.602290E-01   0.000000E+00   0.383635E+06   0.383635E+06   0.383635E+06  -0.906522E-02   0.198869E+06   0.198858E+06   0.931170E-02
   0.405216E+00   0.376191E+06   0.374336E+06  -0.240205E-01  -0.574920E-01   0.000000E+00   0.375901E+06   0.375901E+06   0.375901E+06  -0.888247E-02   0.194860E+06   0.194849E+06   0.910677E-02
   0.410548E+00   0.368554E+06   0.366723E+06  -0.862623E-02  -0.548711E-01   0.000000E+00   0.368268E+06   0.368268E+06   0.368268E+06  -0.870209E-02   0.190903E+06   0.190892E+06   0.890696E-02
   0.415950E+00   0.361087E+06   0.359282E+06  -0.174071E-01  -0.523719E-01   0.000000E+00   0.360805E+06   0.360805E+06   0.360805E+06  -0.852575E-02   0.187034E+06   0.187023E+06   0.868946E-02
   0.421423E+00   0.353843E+06   0.352068E+06  -0.213964E-01  -0.499968E-01   0.000000E+00   0.353565E+06   0.353565E+06   0.353565E+06  -0.835468E-02   0.183281E+06   0.183271E+06   0.844109E-02
   0.426968E+00   0.346845E+06   0.345105E+06  -0.235067E-02  -0.477433E-01   0.000000E+00   0.346573E+06   0.346573E+06   0.346573E+06  -0.818945E-02   0.179656E+06   0.179646E+06   0.816040E-02
   0.432586E+00   0.340084E+06   0.338382E+06  -0.102271E-01  -0.456047E-01   0.000000E+00   0.339818E+06   0.339818E+06   0.339818E+06  -0.802982E-02   0.176155E+06   0.176145E+06   0.785663E-02
   0.438278E+00   0.333522E+06   0.331861E+06  -0.101657E-01  -0.435708E-01   0.000000E+00   0.333262E+06   0.333262E+06   0.333262E+06  -0.787492E-02   0.172756E+06   0.172747E+06   0.754590E-02
   0.444044E+00   0.327107E+06   0.325486E+06  -0.224748E-01  -0.416301E-01   0.000000E+00   0.326853E+06   0.326853E+06   0.326853E+06  -0.772347E-02   0.169434E+06   0.169424E+06   0.724604E-02
   0.449887E+00   0.320785E+06   0.319203E+06  -0.212861E-01  -0.397722E-01   0.000000E+00   0.320538E+06   0.320538E+06   0.320538E+06  -0.757424E-02   0.166160E+06   0.166151E+06   0.697147E-02
   0.455807E+00   0.314519E+06   0.312971E+06  -0.110782E-01  -0.379891E-01   0.000000E+00   0.314277E+06   0.314277E+06   0.314277E+06  -0.742630E-02   0.162915E+06   0.162906E+06   0.672952E-02
   0.461804E+00   0.308293E+06   0.306775E+06  -0.120511E-01  -0.362761E-01   0.000000E+00   0.308055E+06   0.308055E+06   0.308055E+06  -0.727929E-02   0.159690E+06   0.159681E+06   0.651921E-02
   0.467880E+00   0.302116E+06   0.300625E+06  -0.118292E-01  -0.346319E-01   0.000000E+00   0.301883E+06   0.301883E+06   0.301883E+06  -0.713343E-02   0.156490E+06   0.156481E+06   0.633254E-02
   0.474036E+00   0.296017E+06   0.294550E+06  -0.109637E-01  -0.330570E-01   0.000000E+00   0.295787E+06   0.295787E+06   0.295787E+06  -0.698939E-02   0.153330E+06   0.153321E+06   0.615781E-02
   0.480274E+00   0.290029E+06   0.288587E+06  -0.946914E-02  -0.315525E-01   0.000000E+00   0.289804E+06   0.289804E+06   0.289804E+06  -0.684800E-02   0.150228E+06   0.150220E+06   0.598358E-02
   0.486593E+00   0.284183E+06   0.282768E+06  -0.241274E-02  -0.301187E-01   0.000000E+00   0.283962E+06   0.283962E+06   0.283962E+06  -0.670996E-02   0.147200E+06   0.147192E+06   0.580220E-02
   0.492995E+00   0.278494E+06   0.277106E+06  -0.947061E-02  -0.287541E-01   0.000000E+00   0.278277E+06   0.278277E+06   0.278277E+06  -0.657562E-02   0.144253E+06   0.144245E+06   0.561162E-02
   0.499482E+00   0.272957E+06   0.271599E+06  -0.326553E-02  -0.274552E-01   0.000000E+00   0.272745E+06   0.272745E+06   0.272745E+06  -0.644490E-02   0.141385E+06   0.141377E+06   0.541515E-02
   0.506054E+00   0.267554E+06   0.266226E+06  -0.627327E-02  -0.262173E-01   0.000000E+00   0.267346E+06   0.267346E+06   0.267346E+06  -0.631733E-02   0.138587E+06   0.138579E+06   0.521956E-02
   0.512713E+00   0.262257E+06   0.260959E+06  -0.835514E-02  -0.250352E-01   0.000000E+00   0.262054E+06   0.262054E+06   0.262054E+06  -0.619228E-02   0.135844E+06   0.135836E+06   0.503211E-02
   0.519459E+00   0.257043E+06   0.255772E+06  -0.600300E-02  -0.239043E-01   0.000000E+00   0.256844E+06   0.256844E+06   0.256844E+06  -0.606918E-02   0.133143E+06   0.133135E+06   0.485789E-02
   0.526294E+00   0.251897E+06   0.250652E+06  -0.407296E-02  -0.228212E-01   0.000000E+00   0.251703E+06   0.251703E+06   0.251703E+06  -0.594768E-02   0.130478E+06   0.130470E+06   0.469827E-02
   0.533219E+00   0.246820E+06   0.245598E+06  -0.441101E-02  -0.217841E-01   0.000000E+00   0.246628E+06   0.246628E+06   0.246628E+06  -0.582778E-02   0.127847E+06   0.127840E+06   0.455093E-02
   0.540234E+00   0.241820E+06   0.240622E+06  -0.632265E-02  -0.207921E-01   0.000000E+00   0.241632E+06   0.241632E+06   0.241632E+06  -0.570972E-02   0.125257E+06   0.125250E+06   0.441128E-02
   0.547343E+00   0.236913E+06   0.235738E+06  -0.611981E-02  -0.198445E-01   0.000000E+00   0.236729E+06   0.236729E+06   0.236729E+06  -0.559387E-02   0.122716E+06   0.122709E+06   0.427454E-02
   0.554544E+00   0.232113E+06   0.230960E+06  -0.500909E-02  -0.189407E-01   0.000000E+00   0.231933E+06   0.231933E+06   0.231933E+06  -0.548052E-02   0.120229E+06   0.120222E+06   0.413758E-02
   0.561841E+00   0.227423E+06   0.226294E+06  -0.592077E-02  -0.180791E-01   0.000000E+00   0.227246E+06   0.227246E+06   0.227246E+06  -0.536978E-02   0.117800E+06   0.117793E+06   0.399982E-02
   0.569234E+00   0.222839E+06   0.221734E+06  -0.550741E-02  -0.172576E-01   0.000000E+00   0.222666E+06   0.222666E+06   0.222666E+06  -0.526155E-02   0.115426E+06   0.115419E+06   0.386299E-02
   0.576723E+00   0.218350E+06   0.217268E+06  -0.481696E-02  -0.164736E-01   0.000000E+00   0.218180E+06   0.218180E+06   0.218180E+06  -0.515556E-02   0.113100E+06   0.113094E+06   0.372988E-02
   0.584312E+00   0.213943E+06   0.212883E+06  -0.571680E-02  -0.157246E-01   0.000000E+00   0.213777E+06   0.213777E+06   0.213777E+06  -0.505151E-02   0.110818E+06   0.110811E+06   0.360295E-02
   0.592000E+00   0.209609E+06   0.208572E+06  -0.475497E-02  -0.150085E-01   0.000000E+00   0.209447E+06   0.209447E+06   0.209447E+06  -0.494919E-02   0.108573E+06   0.108567E+06   0.348320E-02
   0.599789E+00   0.205347E+06   0.204330E+06  -0.431499E-02  -0.143239E-01   0.000000E+00   0.205188E+06   0.205188E+06   0.205188E+06  -0.484855E-02   0.106365E+06   0.106359E+06   0.336997E-02
   0.607681E+00   0.201159E+06   0.200163E+06  -0.348938E-02  -0.136697E-01   0.000000E+00   0.201003E+06   0.201003E+06   0.201003E+06  -0.474967E-02   0.104196E+06   0.104190E+06   0.326150E-02
